year,county_fips,diabetes_percentage,diabetes_lower_limit,diabetes_upper_limit
2012,37035,11.9,9.9,14.1
2012,37037,8.7,6.8,10.9
2012,37039,11.1,8.1,14.5
2012,37041,11,8.3,14.9
2012,37043,9.2,6.5,12.6
2012,37045,10.5,8.3,13
2012,37047,12.9,10,16.4
2012,37049,9.7,7.7,12
2012,37051,12.1,10.6,13.6
2012,37053,9.4,6.8,12.4
2012,37055,8.7,6.3,11.6
2012,37057,10.4,8.7,12.3
2012,37059,9.8,7.4,12.7
2012,37061,11.2,8.8,14.1
2012,37063,9.9,8.7,11.2
2012,37065,13.8,10.8,17.2
2012,37067,9.6,8.3,11
2012,37069,11.8,9.2,14.7
2012,37071,13.4,11.6,15.2
2012,37073,10.4,7.8,13.6
2012,37075,9.5,6.9,12.6
2012,37077,12.1,9.5,15.1
2012,37079,11.8,9,15.2
2012,37081,9.1,8.1,10.3
2012,37083,12.6,9.9,15.7
2012,37085,11.6,9.4,14.1
2012,37087,9.7,7.2,12.5
2012,37089,8.4,6.7,10.5
2012,37091,12.3,9.4,15.9
2012,37093,12.8,10.2,16
2012,37095,11,8.3,14.5
2012,37097,8.7,7.1,10.5
2012,37099,12.3,9.8,15.3
2012,37101,11.9,10,14
2012,37103,12.4,9.3,15.9
2012,37105,12.4,9.7,15.3
2012,37107,12.5,9.9,15.4
2012,37109,10.1,7.9,12.5
2012,37113,8.3,6.2,10.9
2012,37115,8.6,6.2,11.5
2012,37117,13,10,16.7
2012,37111,11.9,9,15
2012,37119,8.9,7.9,10.1
2012,37121,11.3,8,15.1
2012,37123,11.3,8.5,14.9
2012,37125,9,7.1,11.2
2012,37127,10.4,8.2,12.9
2012,37129,7.9,6.7,9.2
2012,37131,12.2,9.3,15.6
2012,37133,10.9,9.2,12.9
2012,37135,7.7,6.3,9.1
2012,37137,11.5,8.5,15.3
2012,37139,13.3,10.2,16.9
2012,37141,10.5,7.9,13.6
2012,37143,11.4,8.5,15
2012,37145,11,8.5,14.1
2012,37147,9.5,8,11.3
2012,37149,9.1,6.7,12.1
2012,37151,10.8,9.1,12.7
2012,37153,10.7,8.2,13.6
2012,37155,15.3,13.7,17
2012,37157,11.1,8.8,13.7
2012,37159,10.9,9.2,12.7
2012,37161,10.8,8.5,13.5
2012,37163,12,9.4,15
2012,37165,11.3,8.9,14
2012,37167,10.1,7.6,13
2012,37169,10.7,8,13.9
2012,37171,11.1,8.5,14.3
2012,37173,13.9,10.9,17.4
2012,37175,7.9,5.7,10.5
2012,37177,11.7,8.9,15.3
2012,37179,8.8,7.5,10.3
2012,37181,11.7,9.2,14.6
2012,37183,8.9,7.8,10
2012,37185,12.2,9.5,15.4
2012,37187,11.7,8.8,15.2
2012,37189,8.4,6.3,10.8
2012,37191,11.8,9.9,13.9
2012,37193,9.2,7.1,11.7
2012,37195,12,9.5,14.9
2012,37197,8.8,6.5,11.7
2012,37199,9.3,6.7,12.4
2012,38001,7.7,5.9,10
2012,38003,7.4,5.8,9.4
2012,38005,10.4,7.9,13.6
2012,38007,7.4,5.4,9.8
2012,38009,7.2,5.5,9.3
2012,38011,7.7,5.8,9.9
2012,38013,7.5,5.5,10
2012,38015,7.4,6.5,8.3
2012,38017,7.9,7,8.7
2012,38019,7.7,5.8,10.1
2012,38021,8.8,6.5,11.2
2012,38023,7.1,5.3,9.3
2012,38025,9,6.9,11.3
2012,38027,7.8,5.8,10.4
2012,38029,7.7,5.6,10.4
2012,38031,8.2,6,10.9
2012,38033,7,5.2,9.2
2012,38035,7.1,6.1,8.3
2012,38037,7.6,5.5,10.1
2012,38039,7.9,5.7,10.5
2012,38041,7,5.4,8.9
2012,38043,6.9,5,9.1
2012,38045,8.2,6,11
2012,38047,7.7,5.6,10.3
2012,38049,6.7,5.1,8.8
2012,38051,6.6,4.7,8.8
2012,38053,8.6,6.9,10.5
2012,38055,7.7,6.1,9.5
2012,38057,7.4,5.6,9.4
2012,38059,7.1,5.9,8.4
2012,38061,10.6,8.6,12.8
2012,38063,7.6,5.6,10.1
2012,38065,9,6.6,11.9
2012,38067,9.5,7.2,12.1
2012,38069,8.1,6,10.7
2012,38071,7.8,6,9.7
2012,38073,8.5,6.2,11.1
2012,38075,8.6,6.1,11.5
2012,38077,7.7,6.2,9.5
2012,38079,12.7,10.1,15.5
2012,38081,7.3,5.4,9.5
2012,38083,8.4,6.1,11.3
2012,38085,14.1,10.6,18
2012,38087,6.7,4.8,9.1
2012,38089,8,6.8,9.4
2012,38091,8.4,6.1,11.3
2012,38093,7.4,6,9
2012,38095,7.4,5.3,9.7
2012,38097,8,6.1,10.4
2012,38099,8,6.2,9.9
2012,38101,8.2,7.1,9.4
2012,38103,8.1,6.1,10.7
2012,38105,8.6,7.3,10
2012,39001,9.5,6.9,12.7
2012,39003,11.6,9.6,14.1
2012,39005,9.8,7.2,13.1
2012,39007,11.3,8.6,14.4
2012,39009,11.7,9.4,14.4
2012,39011,9.2,7,11.7
2012,39013,13.4,10.9,16.1
2012,39015,11.5,8.5,15.1
2012,39017,10.8,9.1,12.6
2012,39019,10.6,8.2,13.7
2012,39021,10.1,7.5,13.2
2012,39023,11.2,8.9,13.8
2012,39025,10.3,8.4,12.5
2012,39027,9.7,7.3,12.8
2012,39029,9.3,7.1,11.9
2012,39031,11.8,9.2,14.8
2012,39033,10.8,8.3,13.9
2012,39035,10,9,11
2012,39037,10.5,7.9,13.5
2012,39039,9.8,7.5,12.5
2012,39041,8.5,6.8,10.3
2012,39043,8.9,7,11.2
2012,39045,9.4,7.6,11.4
2012,39047,11.2,8.1,14.8
2012,39049,9.7,8.8,10.7
2012,39051,10,7.8,12.6
2012,39053,11.3,8.9,14.3
2012,39055,8.6,6.4,11.1
2012,39057,9.8,7.6,12.2
2012,39059,11.6,9,14.6
2012,39061,10.3,9.3,11.4
2012,39063,10,8,12.4
2012,39065,9.1,6.8,11.9
2012,39067,10.5,7.7,13.5
2012,39069,9.2,6.9,11.9
2012,39071,9.6,7.1,12.7
2012,39073,11.2,8.6,14.4
2012,39075,9.2,6.7,12.4
2012,39077,9.8,7.6,12.6
2012,39079,12.9,10,16.4
2012,39081,13.3,10.9,16
2012,39083,9.1,7,11.6
2012,39085,9.1,7.1,11.1
2012,39087,12.5,10.2,15.1
2012,39089,9.7,8.1,11.5
2012,39091,11.5,8.6,14.8
2012,39093,9.9,8.5,11.6
2012,39095,10.4,9.3,11.6
2012,39097,9,6.8,11.6
2012,39099,10.4,9.1,11.9
2012,39101,11.2,8.7,14.1
2012,39103,8.7,6.6,10.9
2012,39105,13.7,10.7,17.2
2012,39107,9,6.9,11.4
2012,39109,9.1,7,11.7
2012,39111,11.7,8.9,15.2
2012,39113,11.4,10.2,12.6
2012,39115,11.9,9,15.6
2012,39117,10.9,8,14.5
2012,39119,10.7,8.8,12.9
2012,39121,11,8.2,14.5
2012,39123,8.8,6.6,11.5
2012,39125,9.8,7.2,12.8
2012,39127,10.6,8.2,13.6
2012,39129,10.2,7.8,13
2012,39131,12.3,9.1,16.3
2012,39133,8.5,6.7,10.7
2012,39135,9.5,6.9,12.5
2012,39137,9,6.9,11.5
2012,39139,10.7,8.8,13
2012,39141,11.8,9.1,14.9
2012,39143,10.2,8,13
2012,39145,11.8,9.1,14.8
2012,39147,11.6,9,14.6
2012,39149,9.3,6.9,12.5
2012,39151,10.7,9.4,12.1
2012,39153,8.7,7.7,9.7
2012,39155,10.7,8.6,13.2
2012,39157,8.9,7.3,10.9
2012,39159,10.1,7.7,13
2012,39161,11.9,9.1,15.5
2012,39163,12.1,9.1,16
2012,39165,8.5,6.8,10.4
2012,39167,10.7,8.6,13
2012,39169,9.9,7.6,12.6
2012,39171,11.3,8.8,14.2
2012,39173,11.1,9.2,13.2
2012,39175,10.5,7.8,14.1
2012,40001,13,10,16.5
2012,40003,11,8.1,14.7
2012,40005,10.9,8.2,14.1
2012,40007,11.1,8.2,14.6
2012,40009,8.9,6.6,11.6
2012,40011,11.9,8.9,15.3
2012,40013,10.6,8.4,13.4
2012,40015,10.4,8.2,12.9
2012,40017,11,9.4,12.6
2012,40019,11.7,9.5,14.2
2012,40021,12.6,10,15.4
2012,40023,13.5,10.5,17.3
2012,40025,9.8,7.1,13.4
2012,40027,10.5,9.1,11.9
2012,40029,10.6,7.7,14.1
2012,40031,12,10.1,13.9
2012,40033,11.9,8.9,15.8
2012,40035,11.5,8.6,14.8
2012,40037,11,8.9,13.5
2012,40039,11,8.7,13.9
2012,40041,12.6,10.1,15.6
2012,40043,11.2,8.2,15.1
2012,40045,10.1,7.2,14.1
2012,40047,9.4,7.6,11.4
2012,40049,11.6,9.1,14.6
2012,40051,10.2,8.1,12.5
2012,40053,10.5,7.6,14.2
2012,40055,11.4,8.2,15
2012,40057,11.2,8,15.3
2012,40059,9.8,7.1,13.2
2012,40061,13.8,10.5,17.8
2012,40063,12.7,9.7,16.1
2012,40065,11.5,8.9,14.5
2012,40067,10.2,7.4,13.7
2012,40069,11,8.3,14.3
2012,40071,10.7,8.5,13.3
2012,40073,9.7,7.3,12.6
2012,40075,12.2,9.1,16.1
2012,40077,12.1,9.1,15.7
2012,40079,13.1,10.6,15.8
2012,40081,11.2,8.8,14
2012,40083,12.1,9.8,15
2012,40085,11.3,8.5,14.8
2012,40093,9.8,7.2,13
2012,40095,10.1,7.8,12.9
2012,40097,12,9.4,14.9
2012,40087,9.9,7.7,12.3
2012,40089,11.4,8.9,14.2
2012,40091,11.1,8.7,14.2
2012,40099,11,8.2,14.4
2012,40101,12.6,10.5,15.2
2012,40103,11,8.1,14.8
2012,40105,11.7,8.6,15.4
2012,40107,10.8,8.1,14
2012,40109,10.1,9.3,11
2012,40111,10.6,8.4,13.4
2012,40113,11.6,9.3,14.3
2012,40115,11.8,9.1,14.7
2012,40117,11.6,8.7,15.2
2012,40119,7.9,6.2,9.9
2012,40121,11.2,9,13.8
2012,40123,9.5,7.5,11.8
2012,40125,12.7,10.6,15
2012,40127,11.8,8.8,15.2
2012,40129,10.3,7.6,13.8
2012,40131,9.4,7.5,11.4
2012,40133,11.3,8.6,14.4
2012,40135,11.4,8.9,14.3
2012,40137,11.1,9,13.7
2012,40139,9.1,6.7,11.8
2012,40141,11.7,8.7,15.4
2012,40143,10.1,9.3,10.9
2012,40145,11.2,9.2,13.5
2012,40147,11.8,9.5,14.4
2012,40149,10.4,7.7,13.8
2012,40151,10.2,7.5,13.5
2012,40153,10.6,8.1,13.7
2012,41001,9,6.6,11.8
2012,41003,7,5.5,8.7
2012,41005,8.1,7,9.2
2012,41007,8.9,6.8,11.4
2012,41009,8.8,6.6,11.2
2012,41011,8.3,6.7,10.5
2012,41013,9,6.6,11.9
2012,41015,7.9,5.9,10.5
2012,41017,7.2,5.8,8.7
2012,41019,9.5,7.8,11.5
2012,41021,8.3,5.9,11.4
2012,41023,8.3,5.9,11.4
2012,41025,9.1,6.4,12.3
2012,41027,7.5,5.5,10.2
2012,41029,8.2,6.9,9.6
2012,41031,8.4,6.2,11.3
2012,41033,7.2,5.7,9
2012,41035,8.8,6.9,11
2012,41037,8.2,5.8,11.2
2012,41039,7.5,6.6,8.7
2012,41041,10.7,8.5,13.5
2012,41043,8.8,7.1,10.6
2012,41045,8.4,6.2,11.1
2012,41047,9.2,7.9,10.6
2012,41049,8.6,6,11.8
2012,41051,7.8,7,8.6
2012,41053,9.1,7.3,11.3
2012,41055,8.5,5.9,11.8
2012,41057,7.5,5.5,9.9
2012,41059,9.8,7.8,12.2
2012,41061,8.1,6,10.7
2012,41063,8.5,6,11.6
2012,41065,8.8,6.5,11.8
2012,41067,8.1,7.2,9.2
2012,41069,8.3,5.7,11.3
2012,41071,8.4,6.6,10.5
2012,42001,9.8,7.7,12.1
2012,42003,7.7,7.1,8.4
2012,42005,9.5,7.5,11.9
2012,42007,8.8,7.3,10.7
2012,42009,10.1,8.1,12.4
2012,42011,9.2,7.6,10.8
2012,42013,8.8,7,10.9
2012,42015,8.7,7.7,9.7
2012,42017,7.8,6.6,9.2
2012,42019,7.7,6.2,9.4
2012,42021,10,8.2,12
2012,42023,8.5,6.2,11.4
2012,42025,8.1,6.1,10.4
2012,42027,8.2,6.8,9.7
2012,42029,6.9,5.7,8.2
2012,42031,9.6,7.4,12.2
2012,42033,10.4,8.4,12.6
2012,42035,8.9,6.9,11.1
2012,42037,10.5,8.4,12.7
2012,42039,9.7,7.9,11.8
2012,42041,8.1,6.7,9.8
2012,42043,10.4,8.8,12.1
2012,42045,7.6,6.4,9
2012,42047,8.5,6.6,11
2012,42049,10.4,9,11.9
2012,42051,12.3,10.1,14.6
2012,42053,9.9,7.1,13.2
2012,42055,8.8,7.1,10.8
2012,42057,9.4,6.8,12.7
2012,42059,9.7,7.4,12.4
2012,42061,9.2,6.9,11.9
2012,42063,8.3,6.4,10.5
2012,42065,9.5,7.4,12
2012,42067,10.4,7.7,13.7
2012,42069,9.9,8.3,11.7
2012,42071,7.7,6.5,9.2
2012,42073,9.6,7.6,11.7
2012,42075,8.9,7.1,11
2012,42077,9.4,8,10.9
2012,42079,9.9,8.4,11.5
2012,42081,8.5,7.1,10.1
2012,42083,7.6,5.8,9.7
2012,42085,9.8,7.9,11.8
2012,42087,9.9,7.5,12.7
2012,42089,8.8,7.2,10.5
2012,42091,6.2,5.3,7.2
2012,42093,9.9,7.5,12.8
2012,42095,8.8,7.4,10.4
2012,42097,10.3,8.5,12.3
2012,42099,8.8,6.6,11.4
2012,42101,11.4,10.6,12.2
2012,42103,8.3,7.3,9.3
2012,42105,9.1,6.9,11.6
2012,42107,9.3,7.3,11.6
2012,42109,8.6,6.6,10.9
2012,42111,9.8,7.7,12.1
2012,42113,9.3,6.8,12.4
2012,42115,8.3,6.4,10.6
2012,42117,9.2,7.3,11.3
2012,42119,9.3,7.2,11.5
2012,42121,10.1,8,12.5
2012,42123,9.3,7.3,11.7
2012,42125,10,8.4,12
2012,42127,9.6,7.2,12.3
2012,42129,8.9,7.6,10.2
2012,42131,8.6,6.5,11.3
2012,42133,8.7,7.5,10.1
2012,44001,7.3,5.9,8.8
2012,44003,8.1,7.2,9
2012,44005,6.7,5.7,7.8
2012,44007,8.9,8.4,9.4
2012,44009,7.2,6.4,8.2
2012,45001,11.9,9.7,14.1
2012,45003,10.5,9.3,11.8
2012,45005,15.6,12.5,19.3
2012,45007,11,9.6,12.5
2012,45009,15.3,12.5,18.5
2012,45011,13.5,11,16.3
2012,45013,7.9,7,8.9
2012,45015,13.2,11.7,14.8
2012,45017,14.8,11.9,18
2012,45019,10.6,9.7,11.5
2012,45021,12.7,10,16
2012,45023,12.2,9.5,15.4
2012,45025,13.7,11.1,16.5
2012,45027,13.8,11.4,16.6
2012,45029,15.3,13.2,17.4
2012,45031,12.6,10.5,15
2012,45033,14.4,11.8,17.2
2012,45035,9.7,8.1,11.3
2012,45037,12.3,10.3,14.5
2012,45039,14.2,11.6,17.2
2012,45041,13.5,11.8,15.3
2012,45043,11.5,10,13.1
2012,45045,10,9,11
2012,45047,11,9.3,13
2012,45049,15.4,12.8,18.3
2012,45051,9.2,8.2,10.3
2012,45053,13.5,11.2,16.1
2012,45055,11.1,8.9,13.3
2012,45057,11.8,9.3,14.7
2012,45059,13,11.1,15.2
2012,45061,14.1,11.5,17.1
2012,45063,9.7,8.3,11.2
2012,45067,14.4,12.1,17.1
2012,45069,14.1,11.7,16.9
2012,45065,12.5,10.1,15.3
2012,45071,12.7,10,15.8
2012,45073,11.4,9.4,13.7
2012,45075,14.1,12.6,15.8
2012,45077,10.7,8.7,13
2012,45079,11.1,10.2,12.1
2012,45081,11.7,9.7,14.1
2012,45083,12.1,10.8,13.3
2012,45085,13.3,11.6,15.3
2012,45087,12.7,10,15.9
2012,45089,15.4,13.4,17.5
2012,45091,10,8.5,11.6
2012,46003,7.1,5,10.1
2012,46005,8,6.8,9.6
2012,46007,14.2,11.6,17.4
2012,46009,7.7,5.5,10.4
2012,46011,7,5.9,8.2
2012,46013,7.6,6.6,8.8
2012,46015,8.9,6.4,12
2012,46017,18.4,14.6,22.8
2012,46019,6.9,5,9.2
2012,46021,7.2,5,10.4
2012,46023,10.2,7.6,13.5
2012,46025,7.2,5.2,10
2012,46027,8.8,6.6,11.6
2012,46029,7.4,6.4,8.6
2012,46031,14.6,12.1,17.6
2012,46033,7.8,5.7,10.5
2012,46035,8.2,7,9.6
2012,46037,8.7,6.3,11.8
2012,46039,7.6,5.5,10.3
2012,46041,15.1,12.9,17.5
2012,46043,8,5.6,10.9
2012,46045,6.6,4.7,9
2012,46047,8.1,5.9,10.9
2012,46049,7.6,5.3,10.4
2012,46051,7.1,5.1,9.7
2012,46053,7.8,5.6,10.5
2012,46055,7.6,5.3,10.6
2012,46057,7.6,5.5,10.2
2012,46059,8.2,5.7,11
2012,46061,7.4,5.4,9.8
2012,46063,7.4,5.2,10
2012,46065,8.4,7.2,9.6
2012,46067,7.9,5.8,10.6
2012,46069,8.5,6.1,11.9
2012,46071,10.8,8.6,13.3
2012,46073,7.5,5.1,10.3
2012,46075,8.1,5.7,11.1
2012,46077,7.7,5.4,10.5
2012,46079,7.2,5.3,9.5
2012,46081,6.6,5.6,7.8
2012,46083,7,5.9,8.1
2012,46085,10.3,7.6,13.8
2012,46091,8,5.8,10.7
2012,46087,7.4,5.2,10.1
2012,46089,8.2,5.7,11.2
2012,46093,7.7,6.6,8.9
2012,46095,10.9,8.4,13.6
2012,46097,7.7,5.4,10.6
2012,46099,8.5,7.5,9.6
2012,46101,8.6,6.5,11.3
2012,46102,NA,NA,NA
2012,46103,7.9,6.9,9
2012,46105,7.2,5.1,9.8
2012,46107,7.8,5.4,10.7
2012,46109,10.7,7.9,13.8
2012,46111,7.9,5.6,10.7
2012,46113,19.4,17,21.9
2012,46115,7.8,5.6,10.4
2012,46117,9.2,6.8,12.3
2012,46119,7.8,5.5,10.6
2012,46121,18.6,16.1,21.5
2012,46123,8.6,6.2,11.4
2012,46125,7.2,5.3,9.4
2012,46127,8.2,6.1,10.9
2012,46129,8.7,6.3,11.7
2012,46135,7,5.9,8.2
2012,46137,16,13.2,19.3
2012,47001,11.7,9,15
2012,47003,10.7,8.1,13.9
2012,47005,11.8,8.9,15.7
2012,47007,10.4,7.5,13.8
2012,47009,11.1,8.7,14
2012,47011,12.9,10.5,15.6
2012,47013,11.3,8.4,14.9
2012,47015,10.5,7.7,14.3
2012,47017,11.6,8.7,14.9
2012,47019,12.9,10.2,16
2012,47021,10.5,7.8,14.1
2012,47023,13.5,10,17.7
2012,47025,12.5,9.2,16.6
2012,47027,10.9,7.7,14.8
2012,47029,12.9,9.7,16.7
2012,47031,11.8,9.2,14.8
2012,47033,12.2,9.1,15.9
2012,47035,13.3,10.3,16.9
2012,47037,10.8,9.5,12.2
2012,47039,12.7,9.3,16.8
2012,47041,12.6,9.2,16.7
2012,47043,12.1,9,15.7
2012,47045,12,9.2,15.3
2012,47047,13.5,10.5,17.3
2012,47049,11.2,8.1,14.7
2012,47051,10.2,7.8,13
2012,47053,10.5,8.2,13.1
2012,47055,10.8,8.1,14.1
2012,47057,10.9,7.9,14.9
2012,47059,11.5,8.9,14.4
2012,47061,12.5,9.2,16.4
2012,47063,11.8,8.9,15.4
2012,47065,11.5,10,13
2012,47067,11.4,8.1,15.6
2012,47069,13.3,10.3,16.8
2012,47071,12.1,9.2,15.6
2012,47073,11.4,8.9,14.2
2012,47075,14.9,11.3,19.1
2012,47077,13.9,10.8,17.5
2012,47079,12.5,9.7,15.8
2012,47081,11.7,8.6,15.4
2012,47083,12,8.5,16.6
2012,47085,11.8,8.4,16.1
2012,47087,9.9,7.2,13.5
2012,47089,9.8,7.3,12.8
2012,47091,12.8,9.6,16.7
2012,47093,10.3,9,11.8
2012,47095,12.1,8.9,16
2012,47097,13.5,10.4,17.1
2012,47099,11.8,9,15.2
2012,47101,11.2,8.1,15.2
2012,47103,10.7,8,14
2012,47105,10.8,8,14.1
2012,47111,11,8.1,14.7
2012,47113,13.3,11.7,15
2012,47115,13.4,10.1,17.2
2012,47117,13.1,9.8,16.9
2012,47119,10.8,8.4,13.4
2012,47107,12,9.3,15
2012,47109,13.8,10.7,17.6
2012,47121,11.8,8.4,15.9
2012,47123,11.2,8.4,14.7
2012,47125,10.3,8.2,12.9
2012,47127,11,7.9,14.9
2012,47129,11.3,8.2,15.1
2012,47131,13.2,10.3,16.7
2012,47133,13,9.7,17
2012,47135,13.2,9.6,17.5
2012,47137,11.5,8,15.6
2012,47139,10.9,7.9,14.2
2012,47141,12.8,10,15.9
2012,47143,12.7,9.6,16.3
2012,47145,9.4,7,12.2
2012,47147,11.3,8.5,14.7
2012,47149,10.2,8.1,12.4
2012,47151,12.3,8.7,16.4
2012,47153,11.4,8.3,15.2
2012,47155,10.8,8.5,13.9
2012,47157,12.2,10.8,13.6
2012,47159,10.4,7.6,13.9
2012,47161,12.5,9.3,16.8
2012,47163,12.4,10.7,14.1
2012,47165,10,7.8,12.4
2012,47167,11.2,8.8,14.1
2012,47169,11.2,8.2,15.1
2012,47171,11.3,8.1,15
2012,47173,11.8,8.4,16
2012,47175,11.4,8,16
2012,47177,12.8,9.8,16.5
2012,47179,10.2,8.2,12.4
2012,47181,10.5,7.6,14.1
2012,47183,13.8,10.6,17.6
2012,47185,10.7,8,14.1
2012,47187,8.6,6.6,10.8
2012,47189,10.8,8.3,13.7
2012,48001,11.4,8.7,14.8
2012,48003,9.8,7,13.6
2012,48005,10.4,7.9,13.4
2012,48007,8.8,6.4,12
2012,48009,8.9,6.2,12.5
2012,48011,8.8,6.1,12.1
2012,48013,9.1,6.6,12.3
2012,48015,8.8,6.5,11.5
2012,48017,8.7,6,11.9
2012,48019,9.3,6.7,12.7
2012,48021,8.9,6.6,11.7
2012,48023,8.8,6.2,11.9
2012,48025,9.1,6.6,12.4
2012,48027,10,8,12.3
2012,48029,9.1,8,10.2
2012,48031,8.7,6.3,11.9
2012,48033,9.3,6.6,12.8
2012,48035,8.1,5.8,11.1
2012,48037,11.4,8.7,14.6
2012,48039,9.2,7.1,11.8
2012,48041,8.8,6.7,11.2
2012,48043,8.1,5.9,10.8
2012,48045,9.3,6.6,12.9
2012,48047,9,6.3,12.7
2012,48049,8.4,6.1,11.2
2012,48051,10.4,7.5,14.1
2012,48053,8.7,6.3,11.5
2012,48055,9.2,6.6,12.5
2012,48057,10,7.2,13.7
2012,48059,8.7,6.1,11.7
2012,48061,8.8,6.8,11.5
2012,48063,10.5,7.7,14
2012,48065,9.3,6.6,12.7
2012,48067,10.3,7.7,13.6
2012,48069,9,6.3,12.6
2012,48071,9.8,7,13.2
2012,48073,9.2,6.8,12
2012,48075,9.2,6.3,12.8
2012,48077,9.4,6.6,13
2012,48079,9.7,6.9,13.2
2012,48081,9.2,6.5,12.8
2012,48083,9.4,6.8,13
2012,48085,9.1,7.4,11.2
2012,48087,9,6.4,12.5
2012,48089,9.4,6.9,12.8
2012,48091,8.1,6,10.5
2012,48093,8.5,6.1,11.7
2012,48095,8.9,6.3,12.1
2012,48097,8.9,6.3,12.1
2012,48099,10,7.7,13.1
2012,48101,9.6,6.7,13.2
2012,48103,8.9,6.2,12.2
2012,48105,9.1,6.4,12.4
2012,48107,8.3,5.9,11.2
2012,48109,9,6.4,12.2
2012,48111,8.6,6.1,11.7
2012,48113,9.1,8,10.3
2012,48115,9,6.5,12.3
2012,48117,8.9,6.4,12.2
2012,48119,9.6,6.9,13.1
2012,48121,9.3,7.5,11.5
2012,48123,9.4,6.8,12.6
2012,48125,8.6,6.1,12.1
2012,48127,9,6.3,12.3
2012,48129,9.2,6.4,12.5
2012,48131,8.7,6.1,11.8
2012,48133,10.1,8.4,12
2012,48135,10.4,8.7,12.3
2012,48137,8.8,6.1,12.3
2012,48141,9.2,7.6,10.9
2012,48139,9.6,7.1,12.7
2012,48143,8.9,6.4,12.2
2012,48145,10.3,7.6,13.8
2012,48147,9,6.4,12.1
2012,48149,8.9,6.4,11.9
2012,48151,9.6,6.8,13.2
2012,48153,9.9,7,13.6
2012,48155,9,6.3,12.6
2012,48157,7.9,6.8,8.9
2012,48159,8.8,6.3,12.1
2012,48161,9.8,7.1,13
2012,48163,10,7,13.8
2012,48165,9.8,7.2,13.1
2012,48167,8.7,6.6,11
2012,48169,9.3,6.5,12.8
2012,48171,8.2,5.8,11.1
2012,48173,8.6,6,11.9
2012,48175,9.1,6.4,12.5
2012,48177,10.3,7.4,13.9
2012,48179,10,7.5,13.2
2012,48181,8.5,6.4,11.1
2012,48183,10.2,8.4,12.1
2012,48185,10.7,7.8,14
2012,48187,8.8,6.6,11.3
2012,48189,11.4,8.8,14.8
2012,48191,9.7,7,13.2
2012,48193,9.4,6.6,13
2012,48195,8.9,6.3,12.4
2012,48197,9.6,6.8,13.4
2012,48199,8.7,6.2,11.8
2012,48201,8.7,7.9,9.6
2012,48203,10.4,8.1,13.2
2012,48205,9.6,6.9,13.1
2012,48207,9,6.3,12.3
2012,48209,8.2,6.2,10.6
2012,48211,9,6.3,12.7
2012,48213,8.4,6.1,10.9
2012,48215,9.8,7.9,11.9
2012,48217,8,5.8,10.8
2012,48219,8.2,6,10.8
2012,48221,8.1,5.8,10.8
2012,48223,8.7,6.2,11.6
2012,48225,9.9,7.4,12.8
2012,48227,9.4,6.9,12.7
2012,48229,9.2,6.4,12.7
2012,48231,8.8,6.4,11.9
2012,48233,9.9,7.2,13.4
2012,48235,8.7,5.9,12.1
2012,48237,8.8,6.3,12.1
2012,48239,10.1,7.3,13.8
2012,48241,10.4,7.6,13.8
2012,48243,8.6,6.2,11.7
2012,48245,11.4,9.1,14
2012,48247,9.4,6.5,13
2012,48249,8.4,6,11.5
2012,48251,10.7,8.3,13.8
2012,48253,9.2,6.6,12.3
2012,48255,8.8,6.3,12.2
2012,48257,9.2,6.8,12.2
2012,48259,8.1,5.9,11
2012,48261,9,6.3,12.5
2012,48263,9.1,6.3,12.8
2012,48265,9.1,6.8,12
2012,48267,8.9,6.2,12.3
2012,48269,9.1,6.4,12.5
2012,48271,8.9,6.2,12.4
2012,48273,8.6,6.1,11.8
2012,48275,8.9,6.1,12.3
2012,48283,9.4,6.5,13.1
2012,48277,11.6,8.6,15.1
2012,48279,8.8,6.3,12
2012,48281,9.1,6.4,12.3
2012,48285,9.9,7,13.4
2012,48287,9.1,6.6,12.3
2012,48289,10.2,7.2,13.9
2012,48291,9.6,7.1,12.6
2012,48293,10.3,7.6,14
2012,48295,8.7,6.2,12
2012,48297,10.1,7,13.6
2012,48299,8.9,6.3,12.1
2012,48301,9.5,6.7,13.2
2012,48303,8.9,7.7,10.2
2012,48305,9.2,6.6,12.6
2012,48313,9.4,6.7,12.5
2012,48315,10,7.3,13.5
2012,48317,8.8,6.2,12.2
2012,48319,9.2,6.4,12.9
2012,48321,9.6,7,12.6
2012,48323,8.5,6.1,11.6
2012,48307,8.6,6.1,11.8
2012,48309,8.6,6.6,11
2012,48311,9.3,6.6,12.9
2012,48325,8.8,6.2,12.1
2012,48327,9.1,6.3,12.7
2012,48329,8.6,7.4,10
2012,48331,9.9,7.3,13.3
2012,48333,9.2,6.5,12.5
2012,48335,9.7,6.8,13.2
2012,48337,8.8,6.3,12.1
2012,48339,9.8,7.8,12.1
2012,48341,9.6,7.1,12.9
2012,48343,9.6,7.2,12.9
2012,48345,9.6,6.5,13.3
2012,48347,10.4,7.8,13.5
2012,48349,10.2,7.5,13.6
2012,48351,11,8.1,14.9
2012,48353,9.3,6.6,12.6
2012,48355,9.5,7.2,12.1
2012,48357,8.6,6.1,11.6
2012,48359,8.9,6.2,12.2
2012,48361,8.6,6.4,11.2
2012,48363,10.3,7.4,13.9
2012,48365,9.7,7.2,12.8
2012,48367,9.6,7.1,12.4
2012,48369,8.2,5.8,11.1
